user_id,trust_level,count
537959,1,1
537274,1,5
538851,0,1
591589,1,1
630723,1,1
536766,1,4
430298,0,1
501277,1,1
430308,1,4
432173,0,1
432314,0,1
461062,0,1
478575,0,1
440915,1,4
501033,0,1
430583,1,2
435049,0,1
430357,0,1
462934,1,5
430402,1,1
508495,0,2
612612,0,1
393770,0,1
201577,0,2
428417,1,1
395614,1,9
597913,0,1
430514,0,1
352686,1,1
429635,1,1
431852,0,1
430495,1,1
430573,1,6
9214,1,5
159593,1,5
437978,1,4
439946,1,4
430579,0,1
430636,0,3
430671,1,3
430664,1,1
430679,0,1
430860,0,1
431449,0,1
434658,0,1
434894,0,1
434864,0,1
434995,0,1
436194,1,1
686540,0,1
760501,0,1
432404,0,1
435385,0,1
435410,0,1
435770,1,1
435986,0,1
436423,1,5
436462,0,5
436516,0,1
436574,0,3
436572,0,1
436608,1,1
436690,0,1
431171,0,1
436723,0,1
445064,0,4
444828,1,7
439120,1,7
445219,0,2
439322,1,2
444990,1,3
443474,1,9
445464,0,2
440283,2,7
446143,1,3
444928,2,15
446817,1,4
446878,1,3
447023,0,1
447117,0,1
448011,1,1
436782,0,1
448029,0,2
448191,0,1
447198,1,4
448972,0,1
450157,0,1
444911,2,15
72045,1,3
436795,0,2
450393,1,1
450739,0,1
299378,1,6
451475,0,1
428248,1,3
454027,0,1
455174,0,1
455426,0,2
454164,2,18
456359,0,2
457894,0,1
451766,1,1
399486,1,1
341649,1,3
460929,0,2
462311,0,1
464029,0,1
465462,1,2
466241,0,1
468341,0,1
436983,1,1
469078,0,1
476366,0,1
476783,1,1
478426,0,1
434759,1,1
478966,1,1
486058,0,2
486131,0,1
486390,1,1
450286,1,6
437385,0,1
437433,0,1
437669,0,1
437723,0,1
437784,1,1
437809,1,4
79425,0,1
438453,0,1
438809,0,1
438839,0,1
431557,1,3
437842,1,3
439408,0,3
439602,0,1
439763,1,1
439866,0,1
440049,0,2
440729,0,2
440808,0,1
441014,0,1
441311,1,1
441171,0,1
442696,0,2
443140,0,1
443256,0,1
443274,0,2
444315,0,1
444470,0,1
444493,1,1
444649,2,6
444895,0,1
444993,0,1
428016,1,1
431602,1,1
430407,0,1
430967,0,1
430923,0,2
36073,0,1
430992,1,3
212580,1,13
430833,1,3
431073,1,1
424887,1,3
432836,0,2
435660,1,3
437545,0,2
437694,1,1
437755,0,1
1881,1,1
438171,0,1
438933,0,2
439597,0,1
439589,1,1
440079,1,8
440208,1,6
511333,1,5
14260,1,5
446691,1,11
515785,1,1
526716,0,1
549807,0,1
551572,0,2
545217,2,14
526146,1,3
562243,1,3
612696,0,2
440322,0,3
426443,2,23
438509,2,19
440921,0,2
432375,1,2
442719,0,5
126307,1,4
443051,0,2
444563,0,1
438114,1,2
445743,1,1
446540,0,1
446776,0,1
449150,0,1
450782,0,1
451116,0,2
449242,1,2
451909,0,2
425219,1,2
465031,0,1
439784,0,5
474361,0,1
475884,0,1
467769,1,2
94317,2,9
493892,0,1
494889,0,1
508370,1,2
511098,0,1
431274,0,1
431288,1,4
431319,0,1
431370,0,1
481578,0,1
486531,1,3
431314,0,1
454475,1,3
448570,0,1
431447,0,3
431410,1,18
431775,1,6
436316,0,1
438083,1,2
439470,2,23
440046,0,1
442184,0,1
359640,1,2
455470,0,1
469093,0,1
471878,0,1
471109,0,1
438845,0,1
431648,1,1
460810,0,1
431662,0,1
431655,0,1
431665,1,2
431709,1,2
431858,0,1
431732,1,10
448730,1,2
535144,0,1
687573,0,1
437613,1,1
444676,1,1
507400,1,1
431737,1,4
432212,0,1
465029,1,3
461271,1,1
393060,0,1
265189,2,3
431810,1,8
440307,1,6
431823,0,1
432038,1,3
434742,1,2
445711,0,1
319649,1,3
430621,0,3
438878,0,3
441015,1,2
437298,1,2
443741,1,1
447481,0,1
454595,1,2
456748,0,1
460900,2,9
426060,1,2
111792,0,1
456908,1,30
472892,1,1
459574,1,1
483672,2,5
509834,1,1
440085,1,3
527499,1,1
604259,1,11
190748,2,25
431766,0,1
431859,1,3
431877,0,1
442099,0,5
440519,2,14
431960,1,2
431954,1,2
450477,0,1
431996,1,5
447955,1,2
432022,1,2
432056,1,7
449603,1,3
426834,1,2
432169,1,2
262247,1,2
463097,0,2
425251,2,32
470793,1,1
431426,1,3
481769,1,2
482211,1,2
498738,1,1
613140,0,1
633857,1,1
690662,0,1
451504,1,1
149,1,2
433162,1,5
433167,0,1
436400,1,4
17701,1,2
434322,0,2
197153,1,9
422326,1,1
468515,0,1
471247,0,1
632529,1,1
311692,1,4
472032,0,1
432219,1,10
432250,1,2
411610,0,6
434045,0,1
479534,0,2
509035,1,10
252630,1,2
432568,0,1
432384,0,1
132075,1,1
432405,1,2
433619,1,1
438066,0,1
568825,0,1
432402,0,1
432430,0,3
438586,1,2
439222,0,2
455141,0,1
463562,0,1
488550,1,2
505912,1,4
510138,2,10
425205,1,4
588695,1,1
407153,1,11
392719,1,2
432655,1,2
437028,2,11
432465,0,2
363718,1,1
36913,1,6
444130,1,1
448716,1,1
458068,1,3
452430,1,1
466853,0,1
524117,0,2
518637,1,9
561884,1,14
479482,2,119
235860,2,19
696725,1,1
754255,0,1
432473,0,3
372180,2,30
432428,0,3
432450,0,4
199095,1,1
377331,0,10
3869,1,1
432358,1,2
432527,1,2
383764,1,7
623707,0,2
437573,0,2
438053,0,1
438255,0,1
40326,1,2
439714,0,1
439801,0,1
437557,1,1
390409,1,20
450249,0,1
475390,0,2
503879,0,1
465293,1,1
502262,0,1
606166,1,1
585007,1,1
440606,1,4
747298,0,1
487176,1,5
424705,1,2
437630,0,1
444840,1,1
176016,1,1
447327,1,3
488866,1,1
453163,1,2
505910,0,1
511576,1,2
476807,1,4
432649,1,8
432933,1,1
433622,0,1
432746,0,2
437344,0,1
466854,1,12
487638,0,1
432753,1,2
436310,1,4
464133,1,1
522614,0,2
515343,1,4
601084,2,8
629835,1,4
639950,1,5
641052,0,1
519744,1,2
403621,1,1
460710,0,2
489822,1,1
604731,1,2
36267,1,7
67180,0,1
238547,0,1
265755,0,1
331437,1,1
614015,1,4
287116,1,1
432913,1,7
445554,0,1
489386,0,1
432934,0,1
496575,1,1
445755,0,2
438103,0,1
644620,0,1
427879,1,9
450905,0,1
433000,1,1
490378,0,1
230370,1,1
428414,0,1
433174,1,1
433058,0,3
433732,0,1
433110,1,2
261902,1,1
433135,0,1
433200,0,2
433233,0,2
503828,0,1
497196,0,2
433277,1,1
435050,0,1
436480,1,1
437060,0,1
437257,0,2
438413,1,3
440259,0,1
441515,1,1
442222,1,3
451394,0,1
452080,0,1
482532,0,1
433212,1,2
443265,0,2
433279,1,9
439724,1,2
458665,0,1
674220,1,5
435351,0,1
433426,0,1
433371,1,3
443112,0,1
444573,1,1
446170,1,1
457182,1,1
452255,1,2
470549,0,1
49533,1,4
472134,1,2
480802,1,1
485084,1,3
490461,1,2
498523,1,1
518056,0,1
546396,1,1
526304,1,7
582575,1,2
563345,1,1
586647,1,1
588292,0,1
548018,1,2
593315,1,1
593786,0,1
266854,1,2
598897,0,1
578657,1,2
292450,1,1
433912,0,2
433492,0,1
436187,1,1
433593,1,2
425670,0,2
437122,0,1
157473,0,2
427128,1,2
437599,1,3
437637,1,2
437666,0,2
439097,0,1
439732,1,1
439790,0,1
439796,0,1
439800,0,1
441546,0,1
444973,1,1
329139,0,1
178441,1,6
482789,1,1
437169,2,17
440113,1,4
445180,1,3
454714,2,72
425457,1,2
433742,1,6
434084,1,4
434845,2,5
408840,0,2
435983,1,1
437108,0,3
437285,0,1
438282,0,1
438325,0,1
438365,1,1
438552,0,1
438860,0,1
439610,0,2
468444,0,1
468916,0,1
474107,0,1
488343,0,1
496501,1,1
510700,0,1
520090,1,1
2925,1,3
433578,0,1
433822,0,2
435719,0,1
199193,0,2
408540,1,5
461464,1,1
511455,0,1
448285,1,2
433969,0,3
424034,1,3
434032,1,1
435042,0,1
435523,1,5
435570,0,1
435775,0,1
436128,0,2
436741,0,1
36392,0,2
434108,0,1
439023,0,1
505515,0,1
434198,1,2
434344,0,1
434521,0,1
375828,0,1
434760,0,1
434794,1,3
434852,1,1
434885,0,1
434925,0,1
434965,1,1
435257,0,1
430983,1,2
435365,1,1
435350,0,1
435469,0,1
435583,0,3
436922,0,1
436939,0,1
436942,0,1
436989,1,2
436997,1,2
94858,0,1
436952,0,1
437046,0,1
437057,0,1
437069,0,1
436591,1,6
438913,0,1
435598,0,2
435075,0,2
435646,0,1
434718,0,1
435841,0,1
435915,0,3
436040,0,2
436121,0,2
435535,0,1
436135,0,1
436284,0,2
436204,0,1
436289,0,1
436279,0,1
436376,1,1
436478,0,1
436134,0,1
436496,0,1
436514,0,1
436599,0,1
436642,0,1
379844,0,1
436729,0,1
436715,0,1
436777,0,1
436658,1,1
436788,0,1
436789,0,2
436770,0,1
436828,1,1
436830,0,1
380497,0,1
436894,0,1
436903,0,1
377702,1,1
436883,0,1
436913,0,1
452713,1,2
609798,1,1
623911,0,1
425741,1,4
438502,1,2
423978,1,1
443377,1,1
529319,1,6
592000,1,4
434327,0,2
431671,1,3
434182,0,1
434433,0,1
434456,0,1
434298,1,1
435939,1,1
439542,2,13
440309,2,2
446757,2,47
448463,1,1
436738,0,1
450578,1,1
472498,0,1
264473,1,1
434512,0,1
433539,1,1
434607,0,1
434740,1,2
434651,1,2
434498,1,1
434860,0,1
434736,1,4
437248,0,1
437327,1,1
441676,0,1
441792,1,2
442371,1,1
448753,0,1
448863,1,15
465638,1,3
469469,0,2
454331,1,4
462318,1,10
453130,1,1
472949,1,12
434726,1,3
519652,1,7
410239,1,9
593082,1,1
427438,1,6
438690,2,3
444036,1,5
445071,1,1
430698,1,3
439112,0,2
448682,1,1
671860,0,1
732298,1,7
434819,0,1
434918,0,1
434911,0,1
437173,1,3
438443,1,1
438553,0,1
439092,0,1
440618,0,1
441038,0,2
441172,0,1
445826,0,1
477591,0,2
457895,1,1
434997,1,2
447681,0,1
15805,1,2
459025,1,1
435070,1,1
435125,1,3
440861,0,1
434749,0,1
436807,0,1
435174,1,13
504844,1,1
435285,1,1
122170,1,1
437579,1,1
543601,0,2
639198,0,1
435508,0,2
437401,0,1
452888,1,3
435518,1,1
435614,0,1
431207,0,1
437589,1,4
465760,1,3
549005,1,12
435688,0,1
435700,1,2
215242,1,1
499028,1,1
435735,0,1
11654,1,2
435773,0,1
435793,1,1
35875,0,1
435861,0,1
435923,0,1
436737,0,1
647967,0,1
435972,1,1
444488,0,1
430553,1,1
444327,1,1
450464,1,4
452064,1,2
204034,1,1
475034,1,1
223336,2,31
492136,0,1
499981,1,2
492791,1,1
512240,1,1
422410,1,3
526618,0,2
528021,1,6
486348,1,1
563414,1,1
580410,0,1
631843,1,5
631837,2,7
611848,1,5
523895,1,4
436103,1,8
36447,0,1
37060,0,1
41225,0,1
42717,0,1
436035,0,1
436051,1,1
436043,0,1
430626,0,1
434784,1,1
435992,0,1
436390,0,1
436502,0,1
437674,1,2
439163,1,1
148086,1,2
439762,0,1
440617,1,1
442555,0,1
442656,0,3
36602,1,5
105740,0,1
509821,1,2
435803,0,2
459612,0,1
436312,0,1
436355,0,2
428967,1,1
436369,0,1
436450,0,1
436434,0,1
498663,1,1
610429,1,1
436490,1,3
529980,0,1
436538,0,1
36630,0,3
42163,1,1
87321,1,1
228791,1,2
436581,0,1
461169,0,1
589248,0,1
449062,1,1
713404,0,1
747643,0,2
436615,1,2
436697,1,8
436868,0,3
488384,0,1
609340,0,7
436876,0,1
36677,0,2
220665,0,1
437018,0,2
540286,0,1
540293,0,1
531918,0,1
540314,0,1
145775,0,1
540319,1,2
540320,0,1
540327,1,4
540333,0,1
643919,0,1
648242,0,1
653855,1,5
4604,0,1
10042,0,1
437167,0,2
437157,1,2
437179,0,2
437176,1,1
444009,1,1
440249,0,1
487122,0,2
36702,0,1
43868,0,2
84317,0,1
398898,1,1
437252,0,1
15390,1,2
437291,0,1
437289,0,2
441575,0,1
464329,1,1
465506,1,2
467471,1,1
428147,1,1
474362,1,2
460918,1,1
519278,0,1
520117,1,1
522154,1,1
476269,1,1
424260,1,2
547516,1,2
518759,1,10
637424,4,23
604773,1,1
215965,1,2
436696,1,1
440435,0,2
449469,0,1
436626,1,10
469543,1,2
437338,0,1
437010,1,1
540578,0,1
437347,1,2
440444,1,1
156222,1,3
344043,1,2
445651,0,1
446262,1,5
446423,1,1
446994,1,2
447956,1,5
448931,1,1
451077,1,1
451279,0,1
451350,0,1
453392,0,1
452882,2,17
455171,0,1
240349,1,2
463904,1,1
464537,1,4
462375,1,2
443095,1,1
506681,0,1
628730,1,1
633711,0,1
637352,1,5
664569,1,17
642241,1,5
437391,1,3
440329,0,1
443275,1,3
443236,2,13
444410,1,1
440782,1,9
453225,0,1
461109,1,5
472730,1,2
308368,1,1
480526,1,2
512977,0,3
533730,1,2
539456,0,1
455485,2,2
488669,1,1
485680,1,7
532845,1,1
535445,1,2
468765,1,1
63551,1,1
441625,2,24
638254,1,3
504512,1,6
437520,1,1
444212,0,2
437562,0,1
437577,0,1
437594,0,2
437610,0,1
437639,1,3
440180,0,1
458812,1,1
437730,1,1
432042,2,10
439289,1,8
440277,1,2
439202,1,5
157721,1,5
137535,2,8
446096,1,3
445417,0,1
449521,0,1
25038,1,1
462053,1,4
459503,1,1
478852,0,3
474779,1,9
23951,1,19
517151,0,1
541642,0,2
544455,1,1
563158,2,4
580324,1,2
740979,0,3
437633,1,1
425056,2,8
437677,0,1
424037,0,1
37994,1,1
439242,0,1
446678,0,6
450851,0,1
452847,0,1
453269,1,1
274677,0,1
514221,1,1
517467,1,2
545186,0,1
728830,0,3
437718,1,5
438240,2,36
240367,1,4
427010,1,2
439235,1,2
439306,0,1
439324,0,1
402600,1,1
439568,0,1
440328,0,2
441292,1,1
30104,1,3
445415,1,1
433861,1,2
469722,1,1
368367,0,1
526459,1,21
537344,1,6
437764,1,2
437796,0,1
437804,0,1
432730,1,1
502331,1,2
15312,0,1
450971,2,18
563241,0,1
276125,0,2
439091,1,1
459435,1,4
438436,0,1
493889,0,1
533585,1,10
620443,0,2
617480,2,26
437847,0,2
437915,0,1
437920,1,4
438106,1,3
415255,2,4
561695,1,1
370981,0,1
437955,0,1
449496,0,1
507068,0,1
352794,0,1
431375,0,1
713399,1,1
437872,1,3
692025,1,1
175503,2,41
438374,1,2
439295,0,1
449968,0,1
454718,1,3
494444,1,2
491937,1,2
541104,0,1
543874,0,2
637832,1,23
227976,1,2
568385,0,1
438042,0,1
438778,0,1
48301,0,1
274912,1,2
438060,1,1
445748,0,1
438660,1,1
438132,0,1
425750,0,1
524766,0,1
453352,0,1
438223,0,1
551684,0,1
438259,0,3
439730,0,1
440848,0,1
442766,0,1
442802,1,4
441798,2,15
444435,1,1
443092,1,4
444900,0,1
445119,0,1
445250,0,1
446421,1,1
447411,1,1
447855,1,1
447889,1,1
448343,0,1
449103,0,2
449571,0,1
450974,0,1
450930,1,1
459592,0,1
473932,1,4
478385,1,2
486266,1,1
486674,1,1
464482,1,1
497262,1,1
503953,1,1
512500,1,1
477380,2,3
140273,0,1
537549,1,1
489778,1,1
545024,0,1
553141,1,1
589580,1,10
309028,2,7
36634,1,2
444121,1,2
445207,0,1
128361,1,4
448712,1,4
469704,1,4
499923,1,4
280823,1,3
438278,1,1
3781,0,2
438320,0,2
438511,0,1
438339,1,1
36816,0,1
438352,0,1
492802,0,2
438382,0,1
443745,2,11
662479,0,2
438415,1,1
464353,1,1
497929,1,10
438457,0,1
438471,0,4
153697,1,1
444418,0,1
447654,0,1
449721,0,7
452739,2,7
486408,0,2
493585,1,2
438513,0,1
438518,0,2
457240,1,2
255597,1,2
438549,0,1
451006,2,26
355764,0,1
445350,1,4
445054,1,6
518271,1,2
574144,1,1
597434,0,1
607172,0,1
639564,1,1
689017,0,1
472460,1,4
430384,1,1
506905,0,1
560400,0,1
564560,0,1
271389,1,3
635339,0,1
636586,0,1
683937,0,1
721857,0,1
438676,1,1
439114,1,10
176890,1,1
476547,1,2
500103,2,13
438686,1,4
648855,0,1
438684,0,1
244043,2,7
448782,0,1
470820,1,2
445659,1,1
465153,1,2
451390,0,2
512245,1,5
555952,0,1
438751,1,1
78391,0,4
438750,1,6
452714,1,2
299612,1,1
464574,1,9
374527,1,11
469223,1,2
469552,0,1
451990,2,48
418567,1,2
438784,0,3
532400,1,1
438792,0,4
384404,1,1
397760,0,1
389655,1,13
385985,1,1
397805,1,4
128610,0,2
353179,1,2
438410,0,1
438898,0,2
563580,1,3
426767,1,4
444627,1,1
499672,0,1
279979,1,1
287657,1,1
439156,1,1
109527,1,3
431659,1,1
442176,1,3
438847,1,5
447417,1,9
479904,2,22
251458,0,1
438900,0,2
438844,1,7
439041,1,1
478061,1,1
438934,1,1
432636,0,1
438989,1,5
470033,1,1
435815,1,1
454832,0,1
439068,0,1
484364,1,3
498701,0,1
439064,0,1
15337,1,1
155727,1,3
442249,0,1
468580,1,3
575849,0,1
592763,0,1
439126,0,2
21920,1,5
328559,1,1
441118,1,12
441866,0,1
442076,1,4
442482,0,1
444646,0,2
444653,1,2
445198,0,1
446602,0,1
446674,0,1
445393,0,1
441812,1,3
448857,1,1
450102,1,1
450248,0,1
450843,1,6
426077,1,3
433307,2,24
457127,1,15
481565,0,1
457592,1,1
467462,1,2
489696,1,6
490993,1,2
439581,1,2
441618,1,1
460086,0,1
446045,1,2
442248,2,17
440022,1,3
442980,1,3
506294,0,1
532586,0,1
541234,1,2
578774,1,7
122629,1,3
521098,2,45
439195,0,1
439197,0,1
517920,0,1
569855,1,2
439599,1,2
439111,0,6
516591,0,1
528681,0,1
578768,1,7
605053,1,1
439253,0,4
439592,1,1
439269,1,1
441111,0,1
451745,0,2
479431,1,2
520422,1,1
439288,1,1
570912,0,1
528174,2,21
3064,1,1
445760,1,1
447637,1,1
455084,0,1
439357,1,1
475046,0,2
481806,1,2
446072,1,3
602825,0,1
158184,1,1
439377,0,1
544904,0,1
440003,1,2
439350,1,1
439162,1,1
441410,1,3
263690,1,2
463101,0,1
462579,1,8
439893,0,1
271798,1,2
188771,1,4
461316,0,1
486305,2,14
543443,0,1
451250,2,14
439422,0,1
440057,1,1
439469,0,2
451311,0,1
439482,0,1
444035,0,1
398901,1,2
449796,0,1
439520,0,1
439510,1,1
447273,0,1
439533,0,1
379507,1,2
439534,0,2
439556,1,10
439548,1,6
440281,1,1
457266,1,1
490697,1,1
504725,1,2
722018,0,1
753573,0,1
36922,0,1
136685,0,1
439537,0,2
444624,0,1
445146,1,1
451658,2,7
451695,1,3
441569,1,2
451829,1,4
439450,1,1
439661,0,1
442165,1,4
561821,2,11
704889,0,1
439655,1,2
443117,1,1
523607,0,1
531707,1,1
534764,1,1
532405,1,2
232662,1,4
564673,0,1
475437,1,1
569622,2,3
572108,2,34
491414,1,3
449589,2,14
584016,1,3
609677,2,8
604804,1,5
630244,0,1
98546,1,14
439664,0,1
439591,1,1
437939,1,7
406311,0,1
480264,2,8
439719,1,5
402491,2,4
445582,0,1
442081,1,3
439735,0,2
440633,0,1
443953,0,1
452651,0,1
439736,2,14
445086,0,1
439727,1,1
439777,0,1
439700,1,7
8905,1,2
447053,0,2
424077,1,2
447406,1,1
462940,0,1
424293,1,1
468745,1,1
469503,1,1
484416,0,1
38029,0,1
511117,1,1
514721,1,1
517033,1,3
564489,1,15
569410,0,4
580057,0,2
251789,1,1
684805,0,1
665543,1,3
695142,0,1
365471,1,3
439961,1,3
493224,0,1
439833,0,1
446735,0,2
409946,1,1
458266,1,1
467806,0,1
332870,2,6
476113,0,1
446775,1,5
439826,0,1
637647,0,1
439315,1,2
441924,1,1
440844,0,1
443751,0,1
429811,1,1
399743,1,2
303596,1,1
457964,1,4
465264,1,1
465426,0,1
439433,1,5
452112,1,1
484092,1,5
492415,0,1
498354,1,3
516290,1,1
530027,1,3
531837,1,5
444003,1,6
474167,1,1
223098,1,1
439874,0,1
439896,0,3
540931,1,6
514763,1,3
439905,0,2
440297,1,10
505772,2,12
439928,1,5
439944,0,1
439969,0,1
439967,0,2
449127,1,1
5787,0,1
439945,1,1
247089,1,1
439953,0,1
439960,0,1
439968,1,1
439977,0,1
439983,0,1
448484,1,1
431072,0,1
431751,1,1
448576,0,1
448583,0,1
448784,1,1
448929,0,1
430587,1,1
476853,1,3
483605,1,2
483912,0,1
483966,0,1
517379,0,1
518905,0,1
516305,0,1
439952,1,1
509138,0,3
495433,1,12
515880,0,1
754068,0,2
439985,0,2
440017,0,1
25755,1,1
440024,1,1
448582,1,1
440036,0,1
437888,1,5
453665,0,1
174950,0,1
440077,0,1
37016,1,1
440110,0,1
440111,0,1
440452,0,1
443761,0,1
444162,1,1
455821,0,2
499249,0,1
500259,0,1
440135,0,1
440157,0,1
440205,0,2
71944,1,1
440254,0,2
455591,0,2
455831,0,1
456205,0,1
459051,0,1
459479,0,1
465386,1,9
472071,0,1
435498,0,1
440260,1,6
471845,0,1
440268,1,1
473559,0,2
717005,0,1
440289,1,1
445392,1,7
141179,2,20
440321,0,3
138413,1,3
447588,0,1
469603,1,3
481039,1,4
481519,1,1
497909,1,2
498251,1,1
477669,2,30
448278,1,9
513166,0,2
6529,1,3
440459,0,1
453162,0,1
491267,1,1
618724,0,1
511483,0,1
625798,0,1
663330,1,2
437299,1,3
37065,0,3
86723,1,1
449329,0,2
6844,2,12
441738,0,3
505527,1,1
505612,0,1
510401,0,1
509628,1,1
37072,0,1
38402,0,1
440627,0,1
432749,0,1
147844,1,1
479069,1,1
155675,1,1
330856,1,1
468446,0,1
535487,1,4
3700,1,5
444926,1,1
444984,0,1
516681,1,5
539108,0,1
479615,0,1
440699,1,2
512563,0,1
440797,0,1
440214,1,2
441142,1,2
440931,1,1
440926,0,4
743249,0,1
113941,1,1
415596,1,5
439614,0,1
438947,1,3
441533,0,1
204600,0,1
445835,0,1
446115,1,12
449630,1,1
450982,2,9
455022,1,1
453395,1,2
475937,1,1
504771,0,1
507086,0,2
440969,1,1
441001,0,1
470126,1,2
236480,1,4
441020,1,1
441051,1,3
441068,1,1
494710,0,2
441086,0,1
457859,0,1
458011,0,2
278294,1,3
680705,0,1
441087,1,13
441117,1,1
472389,1,6
441180,1,9
441400,0,1
323661,0,1
441163,1,4
441516,1,4
449303,1,1
449719,0,2
449763,0,1
453789,1,1
453940,0,1
455081,0,1
484627,1,1
357819,1,5
441232,0,1
139901,0,1
441275,1,7
442335,1,1
443374,1,6
439227,1,1
467154,1,3
447122,1,2
486260,0,1
441283,0,2
198849,0,1
248382,1,2
441352,0,4
441289,2,5
446743,0,1
449429,0,1
441802,1,3
441373,0,2
446010,0,1
452445,0,1
616364,0,1
430603,0,1
430089,1,3
456613,0,1
464062,0,1
574008,0,1
190132,2,21
441412,0,1
3429,1,1
547539,0,1
435076,1,1
443346,1,1
133560,1,2
441490,0,1
423817,1,4
204725,1,2
546982,1,7
442390,0,1
77447,1,4
447274,1,5
441671,0,1
444711,2,6
582206,1,3
441673,1,7
296225,1,1
431722,1,4
37195,0,1
440004,0,1
441751,1,6
443166,0,1
445907,0,1
497532,0,1
539528,0,1
544712,0,1
560569,1,3
561121,1,3
558505,1,1
531546,2,16
564016,0,1
565494,0,1
567254,1,1
168885,0,1
576083,0,4
576373,1,2
576563,0,1
611887,0,1
441791,1,2
443024,1,1
475817,0,1
634494,1,4
443908,1,1
441873,0,1
424408,0,2
441886,1,2
441944,0,1
441952,0,2
441969,1,1
441975,0,1
441963,0,1
441953,0,2
441966,0,2
37228,0,1
177223,1,1
443554,0,2
442041,0,1
442055,0,2
448914,0,1
535599,0,2
442073,0,1
442398,1,3
425586,1,6
442127,1,3
442294,1,2
453351,2,3
486766,1,2
521760,1,2
575639,0,1
635982,0,1
442137,0,1
37248,0,1
116546,0,1
3783,0,2
442199,1,4
446533,0,1
451963,1,1
452803,1,1
476036,0,1
500048,0,1
517993,1,5
463209,2,11
500560,1,4
508463,1,4
442264,1,2
442274,0,1
37257,0,3
425422,1,13
22360,1,1
440593,1,2
442431,0,1
442310,0,1
446639,0,2
445306,0,1
584128,0,1
477814,2,3
442382,1,2
533672,1,1
544917,0,1
631912,0,1
695105,1,1
442377,0,3
462730,1,3
442407,0,1
442434,1,1
739808,0,1
442415,1,2
439667,1,1
459270,1,2
504637,1,1
485637,1,1
519005,1,1
37280,0,1
40180,0,1
240136,2,23
491450,0,2
499858,1,1
509426,1,1
509512,0,3
522009,1,2
442554,0,2
34890,1,5
56066,1,1
616667,1,3
457939,1,2
474064,1,1
481536,1,1
496738,1,1
511306,0,1
442633,0,2
442647,1,1
443244,1,2
471812,1,1
439576,1,1
442779,0,1
528423,0,1
442715,0,3
567696,0,1
441598,1,2
443547,1,3
448370,1,6
440518,1,2
453942,0,1
454693,1,2
481069,1,3
434370,1,2
500866,0,1
501370,0,1
503716,1,19
463983,0,3
526492,1,3
31896,2,5
626761,1,2
316338,2,4
665266,0,1
676700,0,1
442745,1,3
501820,1,1
192795,1,3
432235,1,3
442856,1,1
522997,0,1
684704,0,1
442858,1,3
442910,1,8
442930,0,1
442860,1,2
443012,1,1
307485,1,1
459494,1,4
479870,0,1
480129,0,1
432459,1,4
501988,0,2
471881,1,1
472131,1,1
515126,0,1
442940,0,1
440314,1,1
443113,2,32
476246,0,1
441121,1,1
370810,1,4
479340,0,1
492008,0,2
486453,1,9
516662,1,3
521097,0,1
371899,1,3
645190,1,2
442985,1,3
448397,1,2
493950,0,2
443003,1,1
443071,0,3
538858,1,1
214325,1,1
71174,1,12
217670,1,2
443106,0,1
443152,0,3
443143,1,1
443163,1,1
443187,0,1
443198,0,1
21040,0,1
572278,1,2
422,0,2
443206,0,1
131796,1,1
507089,1,1
535600,1,3
539074,1,5
443259,0,1
443249,1,1
489573,0,1
594872,1,2
602142,1,1
617918,0,7
465632,1,1
630127,1,15
639978,1,1
714285,0,1
727144,0,1
617166,1,9
741829,1,1
748766,1,17
443292,1,6
443303,1,3
443171,1,2
453381,0,1
500884,1,1
736669,1,1
451271,1,4
453620,1,1
444833,1,1
393717,1,1
443396,0,1
345654,1,2
440263,1,2
600534,1,2
453520,0,4
443472,0,1
443943,1,4
443479,1,2
253639,0,1
14346,1,2
443348,2,3
445107,0,3
445365,0,1
445559,1,1
447280,1,1
448903,0,1
449690,0,2
449700,1,4
451840,1,2
453028,1,5
454044,0,1
7320,1,3
467394,1,1
476171,2,7
535647,1,1
632810,0,2
637465,0,4
693678,0,1
443503,0,1
443435,1,1
504668,0,1
443509,0,2
327491,1,3
538270,1,4
502123,2,6
443535,1,1
487491,0,1
445534,1,1
443608,0,7
18134,0,1
443240,1,4
509831,0,3
642011,0,1
645113,0,2
717961,0,1
635717,1,1
443690,0,1
584457,1,1
623407,0,1
443689,0,1
443679,0,2
454265,1,2
757539,0,1
37418,0,1
97679,0,1
444845,0,1
445501,1,1
157218,1,3
441467,1,3
37536,0,1
37373,1,1
58082,1,1
443872,1,6
543602,1,10
494478,0,1
164467,1,1
37435,0,1
443917,1,1
447900,1,2
488953,0,1
449677,1,2
505703,1,1
534858,1,3
595995,2,12
629917,1,5
679608,0,1
492343,0,1
443958,1,1
443963,0,1
216649,1,1
443988,1,1
444006,0,1
441719,2,1
278786,1,1
443626,1,2
444056,0,2
444201,1,1
424273,1,1
436340,1,1
411794,0,1
444115,1,1
444125,0,1
444128,1,2
561602,0,1
444141,0,3
444138,0,1
450260,1,1
480894,1,2
606823,1,1
444208,1,3
566403,1,1
89575,0,1
444244,0,2
444282,0,3
549714,1,1
444299,0,1
541339,1,2
423908,1,9
444158,0,3
106094,1,1
444347,0,1
494607,1,1
444379,0,1
444597,1,12
444411,0,1
32109,1,1
56271,1,4
187219,0,1
264408,1,12
441693,1,2
444565,1,1
103964,1,2
449715,1,6
456345,1,1
444434,1,3
452928,0,1
